customer_id,signup_date,zone,area,home_lat,home_lng,vehicle_size,is_subscriber,total_bookings,avg_rating,complaints,days_since_last_booking,churned
U00917,2025-08-24,west,Sector 14,28.48384,77.01558,sedan,0,0,,0,,
U00918,2024-09-24,north,Cyber Hub,28.52146,77.08773,hatchback,0,10,3.9,0,5,
U00919,2024-09-29,north,Cyber Hub,28.49243,77.08262,sedan,0,5,4.8,0,55,
U00920,2024-10-07,north,Cyber Hub,28.50957,77.08839,sedan,1,22,3.73,0,59,0
U00921,2024-03-02,north,DLF Phase 3,28.49033,77.09382,hatchback,1,29,4.03,0,8,0
U00922,2025-03-27,east,Sector 56,28.40883,77.09462,suv,0,4,3.0,0,94,
U00923,2024-03-05,north,Cyber Hub,28.48372,77.08016,sedan,0,4,3.5,0,125,
U00924,2024-01-17,north,Golf Course Road,28.44023,77.12343,hatchback,0,8,4.0,0,132,
U00925,2025-09-06,north,DLF Phase 3,28.49949,77.09531,sedan,0,2,3.5,0,147,
U00926,2024-07-02,south,Sohna Road,28.40827,77.06538,hatchback,0,7,3.14,0,201,
U00927,2025-10-23,north,Cyber Hub,28.49346,77.09328,hatchback,0,5,4.4,0,99,
U00928,2025-08-23,south,Sohna Road,28.40986,77.02702,sedan,0,4,3.25,0,179,
U00929,2025-07-11,north,Golf Course Road,28.44514,77.10976,hatchback,1,24,4.17,0,8,1
U00930,2024-05-11,north,Cyber Hub,28.48482,77.09163,sedan,1,27,4.63,0,19,0
U00931,2024-01-16,south,Sohna Road,28.40277,77.03411,hatchback,1,25,4.12,0,26,0
U00932,2025-01-20,west,Sector 14,28.47918,77.0173,sedan,1,12,4.17,0,0,0
U00933,2024-07-28,north,Cyber Hub,28.48752,77.09711,suv,1,22,3.82,0,93,1
U00934,2025-04-09,west,New Gurgaon,28.40302,76.98206,sedan,0,8,4.38,0,152,
U00935,2024-07-16,north,Udyog Vihar,28.50759,77.10012,sedan,0,13,4.15,0,64,
U00936,2024-12-03,south,Sohna Road,28.39479,77.02466,suv,0,8,3.75,0,3,
U00937,2024-12-05,south,Sohna Road,28.40807,77.05106,sedan,0,7,4.14,0,101,
U00938,2025-12-01,north,DLF Phase 3,28.48338,77.09585,hatchback,0,8,4.5,0,60,
U00939,2024-12-14,north,Golf Course Road,28.46191,77.08886,hatchback,0,7,4.43,0,165,
U00940,2024-06-27,north,Udyog Vihar,28.50416,77.07867,sedan,0,12,4.0,0,115,
U00941,2024-08-27,south,Sohna Road,28.42088,77.04887,sedan,0,9,4.11,0,84,
U00942,2025-11-16,south,Sohna Road,28.39971,77.02481,sedan,0,3,4.33,0,2,
U00943,2025-07-03,west,Sector 14,28.4693,77.01825,hatchback,1,26,3.31,0,13,0
U00944,2024-04-13,west,Palam Vihar,28.51226,77.04951,hatchback,1,26,3.81,0,10,1
U00945,2025-02-10,west,Palam Vihar,28.51119,77.02501,hatchback,1,33,3.85,1,18,0
U00946,2025-06-30,west,Palam Vihar,28.52398,77.01233,suv,0,7,3.0,2,146,
U00947,2024-06-27,north,Golf Course Road,28.44151,77.1059,suv,1,20,3.85,0,42,0
U00948,2024-10-26,north,DLF Phase 3,28.47491,77.09732,hatchback,0,9,4.56,0,170,
U00949,2025-09-13,north,Udyog Vihar,28.48828,77.09145,hatchback,0,10,4.2,0,122,
U00950,2025-01-26,north,Cyber Hub,28.49081,77.09201,sedan,0,5,3.8,0,22,
U00951,2025-07-05,north,Cyber Hub,28.4985,77.07752,sedan,0,7,4.14,0,21,
U00952,2025-03-01,north,DLF Phase 3,28.49141,77.09657,sedan,0,10,3.9,0,46,
U00953,2025-06-14,south,Sohna Road,28.39983,77.0412,suv,0,6,4.5,0,75,
U00954,2024-03-27,north,DLF Phase 3,28.48569,77.09646,hatchback,0,9,4.0,0,79,
U00955,2025-11-29,west,New Gurgaon,28.41989,76.99516,sedan,1,26,3.58,0,44,0
U00956,2025-10-01,north,Golf Course Road,28.43692,77.10431,hatchback,1,28,4.11,1,1,0
U00957,2024-09-03,west,New Gurgaon,28.41889,76.97158,hatchback,1,22,4.41,0,17,0
U00958,2024-05-20,north,Golf Course Road,28.43872,77.09378,hatchback,0,12,4.17,0,122,
U00959,2024-09-20,north,Udyog Vihar,28.52309,77.09615,hatchback,0,3,4.0,0,290,
U00960,2025-10-04,north,DLF Phase 3,28.47975,77.09656,suv,0,4,4.75,0,88,
U00961,2024-07-03,north,Udyog Vihar,28.5231,77.07871,sedan,0,6,4.0,0,80,
U00962,2025-07-17,south,Sohna Road,28.39261,77.03673,suv,0,5,2.8,1,31,
U00963,2025-04-02,west,Sector 14,28.49267,77.0325,sedan,0,7,4.14,0,148,
U00964,2024-11-15,north,Udyog Vihar,28.49636,77.09255,suv,1,31,3.97,0,20,0
U00965,2025-04-26,north,Udyog Vihar,28.48411,77.08927,sedan,0,12,3.58,1,17,
U00966,2024-07-20,west,Sector 14,28.45848,77.03312,suv,0,6,3.33,0,137,
U00967,2025-08-06,south,Manesar,28.33317,76.93375,sedan,0,5,3.4,0,164,
U00968,2025-08-02,west,Palam Vihar,28.50496,77.0195,sedan,0,7,4.0,0,296,
U00969,2024-09-04,north,Udyog Vihar,28.50189,77.08425,suv,0,11,4.0,0,55,
U00970,2025-03-04,south,Manesar,28.35363,76.91819,sedan,1,30,2.97,4,4,1
U00971,2025-02-05,north,Cyber Hub,28.47223,77.07977,sedan,0,11,3.91,0,58,
U00972,2025-01-31,north,Golf Course Road,28.43872,77.11296,suv,0,10,4.4,0,17,
U00973,2024-12-12,south,Sohna Road,28.40518,77.05669,hatchback,0,15,4.33,0,68,
U00974,2024-03-05,north,Cyber Hub,28.485,77.08328,hatchback,1,25,4.48,0,17,0
U00975,2024-05-30,north,Cyber Hub,28.475,77.06865,sedan,0,4,4.0,0,103,
U00976,2024-08-05,north,DLF Phase 3,28.48464,77.09646,suv,1,25,4.2,0,54,0
U00977,2025-03-05,north,Cyber Hub,28.50707,77.08369,suv,0,10,4.8,0,11,
U00978,2024-05-29,north,Golf Course Road,28.43552,77.11653,hatchback,0,7,3.57,1,44,
U00979,2024-11-26,east,Sector 56,28.4362,77.09611,hatchback,0,12,4.42,0,6,
U00980,2024-05-03,south,Sohna Road,28.41172,77.02646,sedan,0,8,3.12,0,206,
U00981,2024-05-10,west,New Gurgaon,28.4012,77.00275,hatchback,0,5,3.8,0,31,
U00982,2024-04-20,north,Golf Course Road,28.43135,77.0869,sedan,0,11,4.45,0,45,
U00983,2025-10-13,west,New Gurgaon,28.43328,76.97425,hatchback,0,9,3.67,0,25,
U00984,2024-01-26,west,Sector 14,28.48741,77.01464,suv,0,6,4.5,0,43,
U00985,2025-07-10,north,Golf Course Road,28.44381,77.09632,suv,0,10,4.5,0,89,
U00986,2025-07-14,north,DLF Phase 3,28.4936,77.10464,sedan,1,40,3.5,0,18,0
U00987,2024-02-28,south,Sohna Road,28.41554,77.02431,hatchback,0,10,3.4,0,60,
U00988,2025-07-25,west,Palam Vihar,28.50983,77.04142,sedan,0,14,4.14,0,52,
U00989,2025-09-21,south,Sohna Road,28.41968,77.04038,sedan,0,10,4.2,0,163,
U00990,2025-06-26,south,Manesar,28.33799,76.93037,hatchback,1,22,3.73,0,74,1
U00991,2025-02-10,south,Sohna Road,28.40484,77.04631,suv,1,25,3.88,0,3,1
U00992,2025-06-04,west,New Gurgaon,28.41714,76.97023,sedan,0,7,4.0,0,136,
U00993,2025-02-23,north,Udyog Vihar,28.50631,77.09975,hatchback,1,22,3.77,0,22,0
U00994,2024-10-27,north,Cyber Hub,28.49584,77.08619,sedan,0,8,4.5,0,87,
U00995,2024-11-23,north,Golf Course Road,28.44613,77.10658,sedan,0,10,4.4,0,42,
U00996,2025-05-14,south,Manesar,28.37101,76.95252,suv,0,9,3.89,0,99,
U00997,2024-04-15,north,Udyog Vihar,28.4862,77.0703,suv,0,7,3.43,0,144,
U00998,2025-08-08,south,Manesar,28.34289,76.92177,hatchback,0,10,4.2,0,7,
U00999,2025-04-05,north,DLF Phase 3,28.48027,77.10491,hatchback,0,7,4.57,0,37,
U01000,2024-03-04,north,Golf Course Road,28.45516,77.08722,sedan,0,11,3.64,0,5,
U01001,2024-02-07,north,Cyber Hub,28.47729,77.09985,sedan,1,29,4.21,0,10,0
U01002,2024-04-16,north,Golf Course Road,28.44113,77.0998,sedan,1,29,4.14,0,8,1
U01003,2025-04-19,east,Sector 56,28.43819,77.10446,suv,0,10,3.6,0,24,
U01004,2025-01-23,west,Palam Vihar,28.50327,77.03154,suv,0,9,3.22,1,85,
U01005,2024-05-22,south,Manesar,28.35373,76.93737,suv,1,40,3.05,6,13,0
U01006,2025-07-17,north,Cyber Hub,28.49365,77.08895,sedan,0,13,3.23,0,9,
U01007,2025-05-28,west,New Gurgaon,28.43385,76.97787,sedan,0,13,4.08,0,53,
U01008,2025-10-26,west,Sector 14,28.46146,77.00262,suv,0,13,4.46,0,124,
U01009,2025-09-30,west,Palam Vihar,28.53057,77.02274,sedan,0,7,4.14,0,74,
U01010,2024-05-04,east,Sector 56,28.41157,77.10302,sedan,0,7,3.14,1,3,
U01011,2025-07-17,north,Cyber Hub,28.49314,77.06593,sedan,0,7,4.14,0,92,
U01012,2024-03-11,south,Manesar,28.38485,76.97691,hatchback,0,13,3.23,3,50,
U01013,2025-10-19,south,Sohna Road,28.38471,77.03248,hatchback,1,23,3.39,1,2,0
U01014,2025-07-26,south,Manesar,28.36319,76.93093,hatchback,0,9,3.11,0,65,
U01015,2024-09-01,north,Cyber Hub,28.47903,77.09603,suv,1,21,4.14,0,18,1
U01016,2024-06-08,west,Sector 14,28.47359,77.02257,sedan,1,20,3.4,0,18,1
U01017,2024-01-12,south,Sohna Road,28.39476,77.04474,suv,0,8,3.38,0,74,
U01018,2024-08-31,north,Udyog Vihar,28.52018,77.08765,hatchback,1,30,3.57,0,3,0
U01019,2025-03-22,north,Cyber Hub,28.50589,77.08206,sedan,1,29,3.83,0,73,1
U01020,2025-04-15,north,Udyog Vihar,28.47343,77.1016,suv,0,6,3.83,0,6,
U01021,2024-11-23,south,Sohna Road,28.41237,77.03445,sedan,1,30,4.43,0,21,0
U01022,2025-04-22,south,Manesar,28.35415,76.91069,suv,0,6,3.5,0,164,
U01023,2024-08-11,north,Udyog Vihar,28.51912,77.08977,hatchback,1,31,3.26,1,2,0
U01024,2025-03-23,west,Sector 14,28.46971,77.02325,sedan,0,10,3.8,0,4,
U01025,2025-03-10,north,Golf Course Road,28.43578,77.07333,hatchback,0,8,3.75,0,142,
U01026,2025-11-26,east,Sector 56,28.4164,77.11119,suv,0,7,3.71,0,27,
U01027,2025-04-29,north,Cyber Hub,28.49547,77.07394,hatchback,1,28,4.14,0,46,0
U01028,2024-04-27,west,Sector 14,28.49092,77.02809,suv,0,5,3.2,0,87,
U01029,2025-09-21,west,Sector 14,28.46516,77.0414,sedan,0,5,3.6,0,187,
U01030,2025-08-23,west,New Gurgaon,28.42681,76.98191,suv,0,8,3.62,0,76,
U01031,2024-09-28,east,Sector 56,28.40252,77.10752,sedan,0,8,3.62,0,11,
U01032,2025-01-30,north,Cyber Hub,28.48722,77.09638,sedan,1,23,3.65,1,10,0
U01033,2024-07-18,east,Sector 56,28.40894,77.10713,suv,0,5,4.4,0,179,
U01034,2025-10-17,north,DLF Phase 3,28.49999,77.09481,sedan,0,5,3.4,0,46,
U01035,2024-09-01,north,Udyog Vihar,28.50527,77.08185,hatchback,1,24,4.12,0,46,0
U01036,2024-01-28,north,Golf Course Road,28.44971,77.11223,hatchback,0,11,3.64,0,98,
U01037,2025-01-11,north,Golf Course Road,28.42715,77.11946,suv,0,6,3.5,0,111,
U01038,2025-08-19,north,DLF Phase 3,28.50291,77.07773,hatchback,0,10,3.7,0,68,
U01039,2025-01-19,west,Palam Vihar,28.51188,77.02636,hatchback,1,26,4.35,0,39,0
U01040,2025-10-30,west,Palam Vihar,28.50954,77.04308,hatchback,0,7,4.0,0,87,
U01041,2024-03-08,north,Cyber Hub,28.50143,77.11938,suv,0,7,3.29,0,33,
U01042,2025-11-08,north,DLF Phase 3,28.48014,77.08471,hatchback,1,23,3.39,0,19,0
U01043,2024-08-10,south,Sohna Road,28.43909,77.01964,hatchback,0,9,4.22,0,187,
U01044,2025-09-03,north,DLF Phase 3,28.48131,77.0992,hatchback,0,9,3.33,2,207,
U01045,2025-11-27,west,Sector 14,28.45831,77.02952,hatchback,1,25,4.04,0,32,0
U01046,2025-05-29,north,Golf Course Road,28.43604,77.10847,sedan,0,9,4.0,0,12,
U01047,2024-02-28,north,Udyog Vihar,28.49567,77.08404,sedan,0,8,4.25,0,47,
U01048,2025-01-07,north,Cyber Hub,28.47924,77.08534,sedan,1,21,3.43,1,47,0
U01049,2024-09-05,north,Cyber Hub,28.48913,77.09971,sedan,0,14,3.71,0,15,
U01050,2024-12-17,east,Sector 56,28.41017,77.0925,suv,1,20,3.35,0,16,0
U01051,2025-04-15,north,Cyber Hub,28.51953,77.09856,sedan,0,11,3.82,0,80,
U01052,2025-07-13,north,Cyber Hub,28.51753,77.0984,suv,0,10,3.4,0,2,
U01053,2025-05-12,west,New Gurgaon,28.39759,76.98605,suv,1,32,3.47,1,39,0
U01054,2024-04-07,north,Udyog Vihar,28.49726,77.09476,sedan,0,7,4.43,0,74,
U01055,2024-09-23,north,Golf Course Road,28.4549,77.12681,hatchback,0,11,3.82,0,55,
U01056,2025-01-22,north,Cyber Hub,28.48288,77.1004,sedan,0,2,4.5,0,181,
U01057,2025-01-20,south,Manesar,28.36061,76.92607,hatchback,0,7,3.14,0,45,
U01058,2025-02-01,west,New Gurgaon,28.40668,76.9692,suv,0,6,3.0,1,26,
U01059,2025-09-25,north,Cyber Hub,28.51131,77.10811,hatchback,0,9,4.11,0,96,
U01060,2025-04-20,west,Palam Vihar,28.51252,77.03624,sedan,0,8,4.12,0,26,
U01061,2024-04-10,east,Sector 56,28.44463,77.10734,sedan,1,18,3.5,0,14,0
U01062,2025-11-28,north,Cyber Hub,28.49912,77.07086,sedan,0,15,4.33,0,1,
U01063,2025-04-11,north,Golf Course Road,28.45252,77.10538,hatchback,0,9,4.0,0,26,
U01064,2024-04-12,north,Golf Course Road,28.44243,77.08314,hatchback,1,28,4.21,0,14,0
U01065,2024-07-15,north,Golf Course Road,28.42316,77.08789,sedan,0,10,3.5,0,29,
U01066,2024-07-06,north,Cyber Hub,28.50823,77.09048,hatchback,0,10,4.4,0,21,
U01067,2025-04-15,north,Golf Course Road,28.42801,77.09545,sedan,0,8,3.88,0,137,
U01068,2024-12-29,south,Sohna Road,28.40406,77.04775,sedan,1,32,3.91,0,81,0
U01069,2025-10-27,north,Golf Course Road,28.45147,77.09652,hatchback,1,20,4.4,0,13,0
U01070,2025-03-04,north,Udyog Vihar,28.51712,77.11627,sedan,1,26,4.04,0,29,0
U01071,2024-05-20,west,New Gurgaon,28.43509,76.9773,suv,0,10,4.2,0,3,
U01072,2024-02-19,south,Sohna Road,28.40181,77.05831,hatchback,0,9,3.89,0,82,
U01073,2025-11-24,north,DLF Phase 3,28.45516,77.0972,hatchback,0,4,4.0,0,317,
U01074,2025-06-25,west,Palam Vihar,28.53173,77.04751,suv,0,9,3.89,0,22,
U01075,2025-01-29,west,New Gurgaon,28.40651,76.99027,sedan,1,16,3.38,3,95,1
U01076,2025-11-04,west,New Gurgaon,28.43005,76.96648,hatchback,0,12,3.42,1,63,
U01077,2024-06-15,north,Udyog Vihar,28.50947,77.07434,sedan,0,12,4.08,0,27,
U01078,2024-09-29,north,DLF Phase 3,28.47616,77.08837,sedan,0,11,4.55,0,77,
U01079,2025-08-27,north,Udyog Vihar,28.5048,77.08257,hatchback,1,35,3.86,0,1,0
U01080,2025-03-24,north,DLF Phase 3,28.51174,77.08703,hatchback,0,7,3.57,0,164,
U01081,2025-07-12,east,Sector 56,28.42142,77.09385,suv,0,6,3.33,1,126,
U01082,2025-07-12,south,Sohna Road,28.38957,77.03334,suv,1,17,3.94,0,102,1
U01083,2024-03-21,north,DLF Phase 3,28.50631,77.08574,sedan,0,9,4.11,0,203,
U01084,2025-03-21,north,Udyog Vihar,28.49887,77.07839,suv,1,21,4.24,0,22,0
U01085,2024-04-06,north,Cyber Hub,28.47021,77.07843,hatchback,0,10,4.6,0,131,
U01086,2024-08-08,north,DLF Phase 3,28.50313,77.10162,hatchback,0,7,3.57,0,136,
U01087,2025-01-20,west,Palam Vihar,28.5024,77.03164,suv,0,7,3.14,0,62,
U01088,2024-02-15,south,Sohna Road,28.41811,77.05072,hatchback,0,9,4.33,0,157,
U01089,2024-12-01,north,Golf Course Road,28.44339,77.11156,sedan,0,9,4.0,0,77,
U01090,2024-09-16,south,Manesar,28.34259,76.93891,hatchback,0,12,3.17,1,11,
U01091,2025-07-15,north,Cyber Hub,28.48662,77.09259,hatchback,1,21,3.38,3,103,1
U01092,2024-05-02,north,Cyber Hub,28.50101,77.10792,hatchback,0,9,3.89,0,0,
U01093,2025-05-08,north,Golf Course Road,28.43116,77.11322,hatchback,0,12,4.25,0,158,
U01094,2024-11-08,south,Sohna Road,28.39702,77.01198,sedan,0,10,4.0,0,133,
U01095,2025-01-20,west,Sector 14,28.47785,77.03525,hatchback,1,26,3.58,1,1,0
U01096,2024-12-22,north,Golf Course Road,28.45471,77.09482,hatchback,0,10,4.0,0,7,
U01097,2025-05-13,north,Cyber Hub,28.484,77.08177,hatchback,0,7,4.43,0,81,
U01098,2025-02-06,south,Manesar,28.35904,76.93065,sedan,1,34,3.15,4,18,1
U01099,2024-08-12,south,Sohna Road,28.42461,77.03178,hatchback,1,25,3.52,0,24,0
U01100,2025-10-19,east,Sector 56,28.41299,77.09809,suv,0,9,3.22,1,332,
U01101,2025-01-04,south,Manesar,28.36823,76.94544,hatchback,0,9,3.89,1,7,
U01102,2025-09-03,north,DLF Phase 3,28.47599,77.0965,sedan,1,38,4.05,0,4,0
U01103,2024-12-28,west,Palam Vihar,28.52476,77.043,hatchback,1,27,3.52,0,1,0
U01104,2025-10-03,north,Cyber Hub,28.45975,77.09813,suv,0,11,3.27,0,49,
U01105,2024-08-04,north,Cyber Hub,28.4903,77.09308,suv,1,28,4.32,0,25,0
U01106,2024-08-27,north,DLF Phase 3,28.51304,77.09176,sedan,0,11,3.91,0,150,
U01107,2025-07-04,north,Golf Course Road,28.44737,77.09456,hatchback,1,32,3.47,1,68,1
U01108,2025-10-12,west,Palam Vihar,28.48549,77.03626,sedan,1,21,4.38,0,20,0
U01109,2024-01-10,west,New Gurgaon,28.4331,76.97863,hatchback,0,11,3.45,1,49,
U01110,2025-02-25,west,New Gurgaon,28.42866,76.96109,sedan,0,6,3.33,0,341,
U01111,2024-02-26,south,Manesar,28.34116,76.91395,hatchback,0,8,3.25,1,70,
U01112,2024-12-23,north,Golf Course Road,28.44198,77.10159,suv,0,3,3.67,0,63,
U01113,2025-08-19,north,Golf Course Road,28.43827,77.09188,suv,0,10,3.7,0,51,
U01114,2025-08-31,west,Palam Vihar,28.5094,77.01102,hatchback,0,8,4.38,0,46,
U01115,2024-04-16,west,Sector 14,28.4777,77.02499,hatchback,0,9,3.22,0,47,
U01116,2025-01-25,south,Manesar,28.35947,76.9261,hatchback,0,14,3.64,0,22,
U01117,2025-07-05,west,Palam Vihar,28.491,77.04558,sedan,1,38,4.37,0,5,1
U01118,2024-02-12,west,Sector 14,28.46519,77.0267,suv,1,24,3.62,0,31,0
U01119,2025-07-16,east,Sector 56,28.40481,77.11286,suv,0,10,3.2,1,130,
U01120,2024-05-04,west,New Gurgaon,28.41384,76.9934,sedan,0,7,3.43,1,153,
U01121,2025-10-25,west,New Gurgaon,28.40888,76.96882,sedan,1,21,4.14,0,143,1
U01122,2024-03-19,west,Sector 14,28.45437,77.02167,sedan,1,25,4.28,0,34,0
U01123,2025-10-17,north,Golf Course Road,28.43346,77.07277,hatchback,0,12,3.58,0,37,
U01124,2025-06-12,south,Manesar,28.35696,76.9369,sedan,0,7,3.86,0,27,
U01125,2025-06-02,west,Palam Vihar,28.51463,77.03774,sedan,0,6,3.33,0,96,
U01126,2025-03-26,north,Udyog Vihar,28.49754,77.08072,suv,0,4,3.5,0,28,
U01127,2025-01-03,north,DLF Phase 3,28.4908,77.10479,sedan,1,18,4.11,0,28,0
U01128,2024-12-16,north,Cyber Hub,28.50222,77.06607,hatchback,0,8,3.75,0,126,
U01129,2024-04-04,south,Manesar,28.36614,76.92756,suv,0,8,3.38,0,50,
U01130,2025-01-05,south,Sohna Road,28.41498,77.01511,hatchback,1,33,4.0,0,26,0
U01131,2025-02-02,north,Cyber Hub,28.49309,77.08745,suv,0,6,4.33,0,4,
U01132,2025-10-05,north,Cyber Hub,28.49436,77.09538,hatchback,1,24,3.58,0,12,0
U01133,2024-07-21,east,Sector 56,28.43103,77.09821,sedan,0,13,4.23,0,41,
U01134,2025-05-20,north,Udyog Vihar,28.49289,77.09358,sedan,0,3,2.33,2,133,
U01135,2025-04-01,north,Udyog Vihar,28.50022,77.08408,hatchback,0,7,4.14,0,16,
U01136,2024-12-18,west,Palam Vihar,28.51609,77.03876,sedan,0,10,3.2,0,41,
U01137,2025-03-12,north,DLF Phase 3,28.48246,77.1042,hatchback,1,30,4.57,0,10,0
U01138,2024-01-26,south,Manesar,28.36639,76.93972,hatchback,0,5,4.2,0,21,
U01139,2024-11-11,west,Palam Vihar,28.52172,77.03937,hatchback,1,24,3.83,0,45,0
U01140,2025-10-12,north,Golf Course Road,28.43089,77.0921,suv,1,35,4.57,0,24,0
U01141,2024-01-02,north,Udyog Vihar,28.48941,77.09298,sedan,0,8,3.5,0,48,
U01142,2025-04-27,south,Manesar,28.35723,76.93831,sedan,0,9,3.78,0,45,
U01143,2025-07-24,north,Cyber Hub,28.48853,77.10088,hatchback,0,5,4.0,0,3,
U01144,2024-11-13,west,New Gurgaon,28.4259,76.99205,hatchback,0,15,4.13,0,156,
U01145,2025-08-29,north,Cyber Hub,28.5063,77.10108,hatchback,0,8,3.88,0,31,
U01146,2025-01-03,south,Sohna Road,28.3887,77.06206,sedan,0,7,4.29,0,129,
U01147,2025-07-30,north,DLF Phase 3,28.4853,77.11768,suv,0,7,3.29,0,75,
U01148,2024-10-02,south,Manesar,28.33915,76.97187,hatchback,0,7,3.86,0,4,
U01149,2025-02-09,north,Udyog Vihar,28.47243,77.09026,suv,0,6,4.17,0,85,
U01150,2025-04-20,west,New Gurgaon,28.41026,76.99144,suv,0,7,4.29,0,26,
U01151,2025-03-05,east,Sector 56,28.40972,77.10533,sedan,0,8,4.0,0,53,
U01152,2025-04-22,south,Manesar,28.36334,76.9302,sedan,0,4,3.5,0,173,
U01153,2025-07-16,west,New Gurgaon,28.42212,76.9886,hatchback,1,38,4.26,0,12,0
U01154,2024-09-11,north,Cyber Hub,28.49134,77.09483,sedan,1,19,3.26,0,70,0
U01155,2025-01-09,south,Manesar,28.35371,76.93168,suv,1,37,3.16,5,22,1
U01156,2025-05-10,north,Cyber Hub,28.4669,77.09039,hatchback,0,9,3.89,0,53,
U01157,2025-09-26,south,Sohna Road,28.40435,77.02734,hatchback,1,37,4.05,0,16,0
U01158,2024-01-12,north,DLF Phase 3,28.4712,77.07236,hatchback,1,30,3.73,0,0,0
U01159,2024-03-05,west,New Gurgaon,28.42789,76.99062,sedan,1,31,3.65,0,24,0
U01160,2025-04-23,south,Sohna Road,28.4059,77.00726,hatchback,0,12,4.42,0,2,
U01161,2025-04-15,north,Golf Course Road,28.45579,77.11012,suv,1,30,3.47,0,1,0
U01162,2024-05-15,north,Cyber Hub,28.49332,77.10686,hatchback,0,13,3.92,0,31,
U01163,2025-01-19,north,Cyber Hub,28.48093,77.08029,hatchback,1,36,3.89,0,9,0
U01164,2024-11-05,north,Cyber Hub,28.48861,77.06877,sedan,0,7,3.43,0,81,
U01165,2025-08-17,north,DLF Phase 3,28.50637,77.08676,suv,0,10,3.7,0,58,
U01166,2025-07-10,north,Golf Course Road,28.45863,77.10581,hatchback,0,3,4.0,0,374,
U01167,2024-12-11,west,New Gurgaon,28.4009,76.98983,hatchback,0,14,3.86,0,24,
U01168,2025-07-15,south,Sohna Road,28.42057,77.01695,hatchback,0,10,3.1,1,73,
U01169,2025-02-02,north,Golf Course Road,28.47012,77.07557,suv,1,30,3.5,0,34,0
U01170,2025-10-01,north,Cyber Hub,28.52012,77.08096,sedan,1,33,3.21,2,14,0
U01171,2024-08-05,west,Palam Vihar,28.5119,77.05367,hatchback,0,6,4.17,0,144,
U01172,2025-05-13,west,New Gurgaon,28.40521,76.98081,sedan,0,6,3.83,0,206,
U01173,2025-05-16,north,Cyber Hub,28.49054,77.09622,sedan,0,7,4.29,0,168,
U01174,2025-09-22,north,DLF Phase 3,28.50781,77.11354,hatchback,1,32,4.12,0,16,0
U01175,2024-12-10,south,Sohna Road,28.4069,77.05607,sedan,0,9,4.33,0,165,
U01176,2024-11-14,north,DLF Phase 3,28.49311,77.09534,sedan,0,11,3.27,0,67,
U01177,2025-03-07,north,Golf Course Road,28.4562,77.1047,sedan,0,7,3.71,0,11,
U01178,2025-11-24,north,DLF Phase 3,28.51053,77.09343,suv,0,9,4.22,0,89,
U01179,2024-01-03,north,Cyber Hub,28.49017,77.07569,sedan,0,8,4.12,0,164,
U01180,2025-09-20,north,DLF Phase 3,28.47687,77.085,suv,1,29,3.9,1,5,1
U01181,2024-01-30,north,DLF Phase 3,28.48125,77.05063,sedan,1,31,4.1,0,32,0
U01182,2025-11-29,west,Sector 14,28.46462,77.02771,hatchback,0,5,4.2,0,80,
U01183,2024-05-01,north,Golf Course Road,28.43896,77.1077,suv,0,9,4.33,0,3,
U01184,2025-10-16,north,Cyber Hub,28.49995,77.09761,sedan,0,11,4.09,0,256,
U01185,2025-02-08,east,Sector 56,28.42669,77.08659,sedan,0,6,3.0,0,80,
U01186,2024-05-23,south,Sohna Road,28.41612,77.03221,hatchback,0,11,3.45,0,31,
U01187,2024-06-02,south,Manesar,28.36033,76.94077,sedan,0,6,3.67,0,157,
U01188,2024-03-31,west,New Gurgaon,28.41002,76.99596,suv,0,5,2.6,2,270,
U01189,2025-11-30,south,Manesar,28.35164,76.92847,hatchback,1,28,3.71,0,102,1
U01190,2024-05-06,west,Palam Vihar,28.50069,77.02422,sedan,0,8,3.62,0,95,
U01191,2024-07-29,north,DLF Phase 3,28.48333,77.08889,suv,0,10,3.5,0,4,
U01192,2024-02-06,north,Golf Course Road,28.43643,77.12411,hatchback,0,6,4.0,0,27,
U01193,2024-10-29,north,Cyber Hub,28.47779,77.09338,hatchback,0,8,3.38,1,67,
U01194,2025-12-02,west,Palam Vihar,28.5332,77.01679,hatchback,0,9,4.22,0,117,
U01195,2024-03-13,north,Cyber Hub,28.49569,77.10259,sedan,0,9,3.11,0,33,
U01196,2025-08-10,west,Palam Vihar,28.51775,77.04255,suv,0,10,4.2,0,39,
U01197,2025-08-05,west,Sector 14,28.46221,77.02662,hatchback,0,10,3.5,1,3,
U01198,2024-08-19,west,New Gurgaon,28.42007,76.99069,sedan,0,9,3.56,0,23,
U01199,2024-07-14,north,Udyog Vihar,28.51058,77.07643,hatchback,1,31,3.48,0,40,0
U01200,2025-07-03,north,Cyber Hub,28.47637,77.09511,suv,1,30,3.37,0,24,0
U01201,2024-11-24,north,Cyber Hub,28.48033,77.11097,sedan,1,25,3.68,0,1,0
U01202,2025-09-10,east,Sector 56,28.41981,77.08717,hatchback,1,18,3.33,2,43,0
U01203,2024-12-17,north,Golf Course Road,28.42783,77.07708,hatchback,0,12,3.83,0,28,
U01204,2024-04-05,west,Sector 14,28.45694,76.99513,sedan,1,24,3.33,1,13,0
U01205,2024-08-28,west,Sector 14,28.48387,77.03377,sedan,0,11,3.73,0,84,
U01206,2024-05-11,north,DLF Phase 3,28.49054,77.09427,hatchback,0,10,3.5,0,25,
